h3_cell,lat,lon,location_name,police_station,violation_count,violations_per_device,unique_vehicles,unique_days,CIS,rank,hotspot_status,hotspot_confidence,cis_violation_density,cis_vehicle_severity,cis_queueing_delay,cis_road_capacity_impact,cis_temporal_persistence,cis_peak_hour_ratio,bpr_delay_min_per_km,expected_n,mean_dwell,chronic_offender_count,peak_ratio,peak_description,road_type,lanes,dominant_vehicle,dominant_violation,gi_z_score,gi_p_value,lisa_label
8961892e687ffff,12.992018452380952,77.71450598571428,Mahadevapura / Cell-87ffff,Mahadevapura,21,7.0,21,12,12.005440974634851,1355,NOT_HOTSPOT,0.0,0.03821656050955414,0.3142857142857144,0.003929919523371253,0.04126984126984127,0.07333333333333333,0.3333333333333333,0.0543189431693411,0.0031900512444874,99.04607820366608,0.0,0.3333333333333333,Distributed throughout the day,arterial,2.0,CAR,WRONG PARKING,-0.1907827319453716,0.349,LL
8961892e68bffff,12.995613775,77.71771885,Mahadevapura / Cell-8bffff,Mahadevapura,8,2.0,8,8,10.113622619261548,1629,NOT_HOTSPOT,0.0,0.006369426751592357,0.1625,0.24224315704739652,0.009523809523809525,0.04666666666666667,0.125,0.072109383233621,0.0009114432127107,99.04607820366608,0.0,0.125,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,-0.3027746212310955,0.121,LL
8961892e693ffff,12.99188154,77.72017102,Mahadevapura / Cell-93ffff,Mahadevapura,10,3.333333333333333,9,5,5.735852664747466,2203,NOT_HOTSPOT,0.0,0.014861995753715497,0.19,0.0013897417198321014,0.01798941798941799,0.02666666666666667,0.1,0.0541293150922943,0.0015190720211845,99.04607820366608,0.0,0.1,Distributed throughout the day,arterial,2.0,CAR,WRONG PARKING,-0.2476259802322438,0.227,LL
8961892e697ffff,12.9906096,77.7177284,Mahadevapura / Cell-97ffff,Mahadevapura,1,1.0,1,1,14.87707852541898,939,NOT_HOTSPOT,0.0,0.0,0.0,0.2414729738899966,0.0031746031746031746,0.0,1.0,0.0720518879075426,0.0004557216063553,99.04607820366608,0.0,1.0,Heavy peak-hour concentration (>60%),collector,2.0,SCOOTER,NO PARKING,-0.2201570101426531,0.295,LL
8961892e6a3ffff,12.992526466666668,77.70944863333334,Mahadevapura / Cell-a3ffff,Mahadevapura,3,1.5,3,2,3.5861323342140365,2387,NOT_HOTSPOT,0.0,0.0031847133757961785,0.16666666666666666,0.0005638202290518283,0.006349206349206349,0.006666666666666667,0.0,0.0540676588161588,0.000683582409533,99.04607820366608,0.0,0.0,Distributed throughout the day,arterial,2.0,CAR,WRONG PARKING,-0.1726540185650444,0.374,LL
8961892e6a7ffff,12.992974614285714,77.70602705,Mahadevapura / Cell-a7ffff,Mahadevapura,14,2.8,14,7,5.07059474594465,2262,EMERGING,0.3,0.011464968152866241,0.17142857142857135,0.0011032890109117525,0.014603174603174602,0.04,0.0714285714285714,0.0541079309685996,0.0012760204977949,99.04607820366608,0.0,0.0714285714285714,Distributed throughout the day,arterial,2.0,CAR,WRONG PARKING,-0.3092284470898031,0.11,LL
8961892e6b3ffff,12.990739566666669,77.71176603333333,Mahadevapura / Cell-b3ffff,Mahadevapura,3,1.5,3,3,22.14035142041924,297,NOT_HOTSPOT,0.0,0.0031847133757961785,0.2,0.7249414412059786,0.006349206349206349,0.013333333333333334,0.3333333333333333,0.1081435330050464,0.000683582409533,99.04607820366608,0.0,0.3333333333333333,Distributed throughout the day,local,2.0,CAR,WRONG PARKING,-0.1285721398749899,0.442,LL
8961892e6b7ffff,12.9898929,77.7063679,Mahadevapura / Cell-b7ffff,Mahadevapura,3,3.0,3,1,5.761620974404364,2201,NOT_HOTSPOT,0.0,0.012738853503184714,0.2666666666666666,0.0007289104126659259,0.006349206349206349,0.0,0.0,0.0540799830455944,0.001367164819066,99.04607820366608,0.0,0.0,Distributed throughout the day,arterial,4.0,GOODS AUTO,WRONG PARKING,-0.189132949484116,0.35,LL
8961892e6c7ffff,12.9986248,77.7175505,K.R. Pura / Cell-c7ffff,K.R. Pura,1,1.0,1,1,4.87707852541898,2273,EMERGING,0.4,0.0,0.0,0.2414729738899966,0.0031746031746031746,0.0,0.0,0.0720518879075426,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,MOPED,NO PARKING,0.9183635019224148,0.032,LH
8961892e6cbffff,13.003459968253969,77.72348583968254,K.R. Pura / Cell-cbffff,K.R. Pura,126,126.0,120,32,39.48122593908449,16,EMERGING,0.3,0.7961783439490446,0.030158730158730142,0.24375900193855385,0.7968253968253968,0.20666666666666667,0.0079365079365079,0.0722225433247811,0.003478436911921,6.0,0.0,0.0079365079365079,Distributed throughout the day,collector,2.0,SCOOTER,PARKING IN A MAIN ROAD | WRONG PARKING,-0.4204840511570208,0.009,HL
8961892e80fffff,12.99425667147888,77.62914752707587,Pulikeshinagar(F.Town) / Cell-0fffff,Pulikeshinagar(F.Town),1,1.0,1,1,6.880011372541205,2105,NOT_HOTSPOT,0.0,0.0,0.1,0.24161961624610778,0.0031746031746031746,0.0,0.0,0.0720628349790288,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,PASSENGER AUTO,WRONG PARKING,-0.2056200934351685,0.327,LL
8961892e82fffff,12.99635032,77.62129048,Pulikeshinagar(F.Town) / Cell-2fffff,Pulikeshinagar(F.Town),5,2.5,5,2,10.94746577451059,1516,NOT_HOTSPOT,0.0,0.009554140127388535,0.18,0.24257347070915095,0.012698412698412698,0.006666666666666667,0.2,0.0721340416431282,0.0011393040158883,99.04607820366608,0.0,0.2,Distributed throughout the day,collector,2.0,CAR,NO PARKING,-0.0691641362761447,0.459,LL
8961892e83bffff,12.9943494,77.6268768,Pulikeshinagar(F.Town) / Cell-3bffff,Pulikeshinagar(F.Town),1,1.0,1,1,8.882944776680523,1831,NOT_HOTSPOT,0.0,0.0,0.2,0.24176628645307366,0.0031746031746031746,0.0,0.0,0.072073784129623,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,-0.1826606050542597,0.361,LL
8961892e84bffff,13.00551865,77.6383893,Banaswadi / Cell-4bffff,Banaswadi,2,2.0,2,2,0.37673501972436424,2416,NOT_HOTSPOT,0.0,0.006369426751592357,0.0,0.00039877707053728706,0.009523809523809525,0.006666666666666667,0.0,0.0540553380972173,0.0009114432127107,99.04607820366608,0.0,0.0,Distributed throughout the day,arterial,2.0,MOTOR CYCLE,WRONG PARKING,-0.3848873444628316,0.024,LL
8961892e84fffff,13.002573533333337,77.63444604285715,Banaswadi / Cell-4fffff,Banaswadi,21,2.333333333333333,21,14,7.244342065316636,2054,EMERGING,0.3,0.00849256900212314,0.09047619047619046,0.00033155074333670454,0.004232804232804232,0.08666666666666667,0.4285714285714285,0.0540503195512178,0.0010633504148291,99.04607820366608,0.0,0.4285714285714285,Moderate peak-hour concentration (40-60%),arterial,4.0,SCOOTER,NO PARKING,-0.3638066678364037,0.046,LL
8961892e863ffff,13.000982366666667,77.62756856666665,Pulikeshinagar(F.Town) / Cell-63ffff,Pulikeshinagar(F.Town),3,1.0,3,3,7.4702425196312285,2038,NOT_HOTSPOT,0.0,0.0,0.2,0.0001787926482280577,0.0,0.013333333333333334,0.3333333333333333,0.0540389159306569,0.0004557216063553,99.04607820366608,0.0,0.3333333333333333,Distributed throughout the day,arterial,4.0,CAR,NO PARKING,-0.2056200934351685,0.327,LL
8961892e867ffff,12.999405573333334,77.62495054814813,Pulikeshinagar(F.Town) / Cell-67ffff,Pulikeshinagar(F.Town),135,12.272727272727272,130,25,9.333158989765275,1758,EMERGING,0.3,0.07180081065431383,0.17259259259259258,0.0011782204416557257,0.03578643578643578,0.16,0.1925925925925926,0.0541135247121173,0.0027104703209774,48.0,0.0,0.1925925925925926,Distributed throughout the day,arterial,4.0,CAR,NO PARKING,-0.2332958867501458,0.257,HL
8961892e877ffff,12.998220671428571,77.62830101428573,Pulikeshinagar(F.Town) / Cell-77ffff,Pulikeshinagar(F.Town),7,3.5,7,3,15.320368229070297,884,NOT_HOTSPOT,0.0,0.01592356687898089,0.0,0.7251615719024078,0.01904761904761905,0.013333333333333334,0.0,0.1081599660911889,0.0015950256222437,99.04607820366608,0.0,0.0,Distributed throughout the day,local,2.0,SCOOTER,WRONG PARKING,-0.2298425387293837,0.267,LL
8961892e87bffff,13.001891550702394,77.63224610235623,Banaswadi / Cell-7bffff,Banaswadi,44,4.888888888888889,42,11,8.294322994293895,1948,EMERGING,0.3,0.02476999292285917,0.045454545454545456,0.00025197505943719,0.01234567901234568,0.06666666666666667,0.5909090909090909,0.0540443791072471,0.0009897492447794,44.0,0.0,0.5909090909090909,Moderate peak-hour concentration (40-60%),arterial,4.0,SCOOTER,NO PARKING,-0.2838154063159459,0.158,LL
8961892e893ffff,12.983651135067356,77.64034635153799,Jeevanbheemanagar / Cell-93ffff,Jeevanbheemanagar,50,10.0,46,11,6.010144327531053,2181,EMERGING,0.3,0.05732484076433121,0.13999999999999999,0.00027973684971006484,0.06031746031746032,0.06666666666666667,0.02,0.0540464515664653,0.0003910940972397,8.5,0.0,0.02,Distributed throughout the day,arterial,2.0,CAR,PARKING ON FOOTPATH | WRONG PARKING,-0.1307478021493016,0.444,HL
8961892e897ffff,12.982202742857142,77.6377774857143,Jeevanbheemanagar / Cell-97ffff,Jeevanbheemanagar,7,3.5,7,3,11.40493323454554,1452,NOT_HOTSPOT,0.0,0.01592356687898089,0.2857142857142857,0.24367553646188417,0.01904761904761905,0.013333333333333334,0.0,0.072216312501955,0.0015950256222437,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,SCOOTER,NO PARKING,-0.0716431092983828,0.461,LL
8961892e8b7ffff,12.98138346818182,77.62847845454546,Halasur / Cell-b7ffff,Halasur,22,3.6666666666666665,21,8,16.509669117391258,760,EMERGING,0.3,0.016985138004246284,0.1590909090909091,0.24311206222428391,0.020105820105820106,0.04666666666666667,0.7272727272727273,0.0721742483062941,0.0016709792233029,99.04607820366608,0.0,0.7272727272727273,Heavy peak-hour concentration (>60%),collector,2.0,CAR,NO PARKING,-0.1225956111864881,0.455,LL
8961892e903ffff,12.984781781818183,77.61209540909091,Pulikeshinagar(F.Town) / Cell-03ffff,Pulikeshinagar(F.Town),11,2.2,11,5,17.116722243785002,699,CONFIRMED,0.7,0.007643312101910829,0.05454545454545454,0.72485340063329,0.010793650793650795,0.02666666666666667,0.0909090909090909,0.1081369606444511,0.0010025875339817,99.04607820366608,0.0,0.0909090909090909,Distributed throughout the day,local,2.0,SCOOTER,WRONG PARKING,1.234196342245521,0.015,LH
8961892e907ffff,12.983849310723192,77.60852650548628,Shivajinagar / Cell-07ffff,Shivajinagar,401,17.434782608695652,350,34,27.430596485322944,114,CONFIRMED_HIGH,1.0,0.1046801440044309,0.005985037406483773,0.7323320866535908,0.1075224292615597,0.22,0.6234413965087282,0.1086952557554825,0.0087324438831411,108.85714285714286,2.0,0.6234413965087282,Heavy peak-hour concentration (>60%),local,2.0,SCOOTER,WRONG PARKING,1.969360193211072,0.001,HH
8961892e90bffff,12.990031738636365,77.61239221818181,Pulikeshinagar(F.Town) / Cell-0bffff,Pulikeshinagar(F.Town),44,5.5,35,12,23.401234874140844,235,EMERGING,0.3,0.028662420382165606,0.18636363636363634,0.7283029822985992,0.031746031746031744,0.07333333333333333,0.3181818181818182,0.1083944770816458,0.0025064688349544,99.04607820366608,1.0,0.3181818181818182,Distributed throughout the day,local,2.0,CAR,NO PARKING,0.0227201695638038,0.344,LH
8961892e90fffff,12.98825526904762,77.60890467738095,Pulikeshinagar(F.Town) / Cell-0fffff,Pulikeshinagar(F.Town),84,12.0,75,17,10.017027046009552,1653,EMERGING,0.3,0.07006369426751592,0.05357142857142856,0.24565268684703512,0.07301587301587302,0.10666666666666667,0.0119047619047619,0.0723639097390642,0.0054686592762642,99.04607820366608,0.0,0.0119047619047619,Distributed throughout the day,collector,2.0,SCOOTER,NO PARKING,-0.0335942444638648,0.409,HL
8961892e913ffff,12.983251592125985,77.61339687559055,Pulikeshinagar(F.Town) / Cell-13ffff,Pulikeshinagar(F.Town),127,6.047619047619048,119,27,12.834085295863352,1251,CONFIRMED,0.7,0.0321504397937519,0.13228346456692913,0.2459126297848502,0.03522297808012094,0.17333333333333334,0.2204724409448819,0.0723833148686465,0.0044150178088403,158.66666666666666,0.0,0.2204724409448819,Distributed throughout the day,collector,2.0,CAR,NO PARKING,1.1106529045827538,0.02,LH
8961892e917ffff,12.982282384777228,77.61066029148515,Shivajinagar / Cell-17ffff,Shivajinagar,4040,66.22950819672131,3251,148,37.70307467471741,21,CONFIRMED_HIGH,1.0,0.4154745745014096,0.08945544554455447,0.2651890951532457,0.4173302107728337,0.98,0.4163366336633663,0.0738223318756352,0.0253958545048889,83.3391304347826,108.0,0.4163366336633663,Moderate peak-hour concentration (40-60%),collector,2.0,SCOOTER,WRONG PARKING,1.549734858426613,0.006,HH
8961892e91bffff,12.9863226,77.6157885,Pulikeshinagar(F.Town) / Cell-1bffff,Pulikeshinagar(F.Town),1,1.0,1,1,8.882944776680523,1831,EMERGING,0.3,0.0,0.2,0.24176628645307366,0.0031746031746031746,0.0,0.0,0.072073784129623,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,-0.2656052209242237,0.194,LL
8961892e923ffff,12.98455409631294,77.60314625884283,Shivajinagar / Cell-23ffff,Shivajinagar,520,12.38095238095238,485,90,28.861789056016647,78,EMERGING,0.3,0.07249014255383682,0.09730769230769232,0.7307726057615103,0.07543461829176114,0.5933333333333334,0.3423076923076923,0.1085788381715069,0.0049702910901315,87.25,6.0,0.3423076923076923,Distributed throughout the day,local,2.0,PASSENGER AUTO,WRONG PARKING,0.4714213837533422,0.105,HH
8961892e927ffff,12.984506542307694,77.601181725,Shivajinagar / Cell-27ffff,Shivajinagar,104,8.0,93,40,17.63669585689065,668,CONFIRMED_HIGH,1.0,0.044585987261146494,0.24038461538461542,0.24211879228458275,0.047619047619047616,0.26,0.3557692307692308,0.072100099217836,0.0006625594117944,18.0,1.0,0.3557692307692308,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,0.7688725952383163,0.042,HH
8961892e92bffff,12.989169740425533,77.6030925319149,Shivajinagar / Cell-2bffff,Shivajinagar,94,8.545454545454545,86,23,12.53902561576091,1287,EMERGING,0.3,0.04806022003474233,0.15638297872340426,0.2456565160144896,0.051082251082251076,0.14666666666666667,0.1063829787234042,0.072364195592149,0.0038943482724911,99.04607820366608,1.0,0.1063829787234042,Distributed throughout the day,collector,2.0,CAR,NO PARKING,0.0424064750755591,0.327,HH
8961892e92fffff,12.988137446875,77.601809603125,Shivajinagar / Cell-2fffff,Shivajinagar,32,4.571428571428571,30,8,7.278156463542008,2049,EMERGING,0.3,0.022747952684258416,0.034375,0.2427517938864032,0.02585034013605442,0.04666666666666667,0.03125,0.0721473537353558,0.0020832987719101,99.04607820366608,0.0,0.03125,Distributed throughout the day,collector,2.0,SCOOTER,WRONG PARKING,0.4880892530206818,0.098,LH
8961892e933ffff,12.9838638789626,77.60532924501642,Shivajinagar / Cell-33ffff,Shivajinagar,913,17.557692307692307,859,109,20.807461580186217,377,CONFIRMED_HIGH,1.0,0.10546300832925036,0.08192771084337354,0.24628763953383984,0.10830280830280829,0.72,0.2782037239868565,0.0724113099079999,0.0056145450903179,69.5,3.0,0.2782037239868565,Distributed throughout the day,collector,2.0,SCOOTER,WRONG PARKING,1.2292159584551787,0.016,HH
8961892e937ffff,12.983845418565798,77.60334447875874,Shivajinagar / Cell-37ffff,Shivajinagar,2311,44.44230769230769,2065,133,31.015876298424967,46,CONFIRMED_HIGH,1.0,0.27670259676629105,0.11453916053656425,0.25116626835774475,0.278998778998779,0.88,0.3799221116399827,0.0727755068556361,0.0098081719151282,47.96551724137931,34.0,0.3799221116399827,Distributed throughout the day,collector,2.0,PASSENGER AUTO,WRONG PARKING,0.8448775606037104,0.034,HH
8961892e93bffff,12.985758515454544,77.60546020545455,Shivajinagar / Cell-3bffff,Shivajinagar,110,5.238095238095238,109,42,13.796854135567372,1115,EMERGING,0.3,0.02699423718531999,0.06727272727272729,0.24323452171704432,0.030083144368858655,0.2733333333333333,0.3727272727272727,0.0721833900908164,0.002387113176147,99.04607820366608,0.0,0.3727272727272727,Distributed throughout the day,collector,2.0,SCOOTER,WRONG PARKING,0.6382497175208186,0.058,LH
8961892e943ffff,12.99451138041958,77.61560745244756,Pulikeshinagar(F.Town) / Cell-43ffff,Pulikeshinagar(F.Town),143,7.944444444444445,134,46,12.263769302839533,1323,EMERGING,0.3,0.04423213021939137,0.0825174825174825,0.244476538945974,0.0472663139329806,0.3,0.0909090909090909,0.0722761085369239,0.003620454983823,99.04607820366608,0.0,0.0909090909090909,Distributed throughout the day,collector,2.0,SCOOTER,NO PARKING,0.3550458735079211,0.135,HH
8961892e947ffff,12.992073447272729,77.61209581272728,Pulikeshinagar(F.Town) / Cell-47ffff,Pulikeshinagar(F.Town),55,11.0,45,13,17.537959188004727,672,EMERGING,0.3,0.06369426751592357,0.19818181818181818,0.24762644535165237,0.1365079365079365,0.08,0.4181818181818181,0.0725112537672121,0.0050129376699088,99.04607820366608,1.0,0.4181818181818181,Moderate peak-hour concentration (40-60%),collector,1.0,CAR,NO PARKING,0.3094126551554763,0.155,HH
8961892e94bffff,12.995949631818185,77.61679568068182,Pulikeshinagar(F.Town) / Cell-4bffff,Pulikeshinagar(F.Town),88,4.888888888888889,79,34,17.277685363438863,686,EMERGING,0.3,0.02476999292285917,0.20227272727272716,0.2440677606643528,0.027865961199294534,0.22,0.5113636363636364,0.0722455926260399,0.0022279722977372,99.04607820366608,0.0,0.5113636363636364,Moderate peak-hour concentration (40-60%),collector,2.0,CAR,NO PARKING,0.1956070338171545,0.199,LH
8961892e94fffff,12.99575470410959,77.61377092937596,Pulikeshinagar(F.Town) / Cell-4fffff,Pulikeshinagar(F.Town),657,32.85,583,86,20.123691837725634,417,EMERGING,0.3,0.20286624203821657,0.03835616438356167,0.24414016724675197,0.2053968253968254,0.5666666666666667,0.0654490106544901,0.0722509978858476,0.0038542323282981,25.5,6.0,0.0654490106544901,Distributed throughout the day,collector,2.0,SCOOTER,NO PARKING,0.1871265861906566,0.204,HH
8961892e953ffff,12.9903812,77.6192043,Pulikeshinagar(F.Town) / Cell-53ffff,Pulikeshinagar(F.Town),1,1.0,1,1,8.882944776680523,1831,NOT_HOTSPOT,0.0,0.0,0.2,0.24176628645307366,0.0031746031746031746,0.0,0.0,0.072073784129623,0.0004557216063553,99.04607820366608,0.0,0.0,Distributed throughout the day,collector,2.0,CAR,NO PARKING,-0.2717406136176094,0.178,LL
8961892e957ffff,12.990682266666663,77.61477425333332,Pulikeshinagar(F.Town) / Cell-57ffff,Pulikeshinagar(F.Town),15,2.142857142857143,13,7,12.92052221338105,1233,NOT_HOTSPOT,0.0,0.007279344858962693,0.2,0.24243713367698178,0.010430839002267574,0.04,0.3333333333333333,0.0721238638795069,0.0009765462993328,99.04607820366608,0.0,0.3333333333333333,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,0.1035758424791134,0.267,LH
8961892e95bffff,12.99480608,77.61834462,Pulikeshinagar(F.Town) / Cell-5bffff,Pulikeshinagar(F.Town),5,1.25,5,5,10.01396332243779,1655,NOT_HOTSPOT,0.0,0.0015923566878980893,0.13999999999999999,0.24180295835725507,0.004761904761904762,0.02666666666666667,0.2,0.0720765217421877,0.0005696520079441,99.04607820366608,0.0,0.2,Distributed throughout the day,collector,2.0,SCOOTER,WRONG PARKING,0.195227905311806,0.202,LH
8961892e963ffff,12.993640696039604,77.6078699079208,Pulikeshinagar(F.Town) / Cell-63ffff,Pulikeshinagar(F.Town),101,5.315789473684211,87,44,14.205105783444576,1051,EMERGING,0.3,0.027489104927924907,0.13465346534653463,0.2413114121687534,0.030576441102756893,0.2866666666666667,0.2673267326732673,0.072039827083107,0.0001222925814898,5.0,2.0,0.2673267326732673,Distributed throughout the day,collector,2.0,CAR,NO PARKING,0.0650877002649776,0.302,LH
8961892e967ffff,12.99174191190476,77.60479221904762,Pulikeshinagar(F.Town) / Cell-67ffff,Pulikeshinagar(F.Town),42,3.8181818181818175,37,23,8.257677722295528,1957,NOT_HOTSPOT,0.0,0.017950202663578455,0.23809523809523814,0.000879033218203804,0.008946608946608944,0.14666666666666667,0.1428571428571428,0.0540911899378424,0.0017400279515386,99.04607820366608,1.0,0.1428571428571428,Distributed throughout the day,arterial,4.0,CAR,NO PARKING,-0.1190200817827423,0.465,LL
8961892e96bffff,12.996011306060606,77.60843139393938,Pulikeshinagar(F.Town) / Cell-6bffff,Pulikeshinagar(F.Town),33,2.5384615384615383,30,19,10.666801410532587,1562,EMERGING,0.3,0.009799118079372856,0.1484848484848485,0.24229330412954445,0.012942612942612942,0.12,0.1212121212121212,0.0721131267884005,0.0009927773237625,85.0,0.0,0.1212121212121212,Distributed throughout the day,collector,2.0,CAR,WRONG PARKING,0.2654458616625209,0.165,LH
8961892e96fffff,12.995179333333333,77.60615445,Pulikeshinagar(F.Town) / Cell-6fffff,Pulikeshinagar(F.Town),6,2.0,6,3,18.463934830646377,608,NOT_HOTSPOT,0.0,0.006369426751592357,0.16666666666666666,0.7252349580928285,0.022222222222222223,0.013333333333333334,0.0,0.1081654444802024,0.0009114432127107,99.04607820366608,0.0,0.0,Distributed throughout the day,local,1.0,CAR,WRONG PARKING,0.0312965585807255,0.335,LH
8961892e973ffff,12.991168767741936,77.60941909032259,Pulikeshinagar(F.Town) / Cell-73ffff,Pulikeshinagar(F.Town),31,3.875,31,17,10.768859681302784,1548,EMERGING,0.3,0.018312101910828025,0.1064516129032258,0.24292228832022938,0.02142857142857143,0.10666666666666667,0.1935483870967742,0.0721600814001628,0.0017659212246269,99.04607820366608,0.0,0.1935483870967742,Distributed throughout the day,collector,2.0,SCOOTER,NO PARKING,0.0884015892954759,0.282,LH
